"url","parent","ind"
"/nh/laconia/03247/new-beginnings","https://www.domesticshelters.org/search#?q=new hampshire&latitude=43.1938516&longitude=-71.5723953&radius=50","230"
"/nh/salem/03079/selah-at-new-england-pastoral-institute","https://www.domesticshelters.org/search#?q=new hampshire&latitude=43.1938516&longitude=-71.5723953&radius=50","230"
"/nh/nashua/03060/bridges-domestic-sexual-violence-support","https://www.domesticshelters.org/search#?q=new hampshire&latitude=43.1938516&longitude=-71.5723953&radius=50","230"
"/ma/amesbury/01913/jeanne-geiger-crisis-center","https://www.domesticshelters.org/search#?q=new hampshire&latitude=43.1938516&longitude=-71.5723953&radius=50","230"
"/nh/portsmouth/03820/haven","https://www.domesticshelters.org/search#?q=new hampshire&latitude=43.1938516&longitude=-71.5723953&radius=50","230"
"/nh/plymouth/03264/voices-against-violence","https://www.domesticshelters.org/search#?q=new hampshire&latitude=43.1938516&longitude=-71.5723953&radius=50","230"
"/nh/keene/03431/monadnock-center-for-violence-prevention","https://www.domesticshelters.org/search#?q=new hampshire&latitude=43.1938516&longitude=-71.5723953&radius=50","230"
"/ma/lawrence/01840/ywca-greater-lawrence","https://www.domesticshelters.org/search#?q=new hampshire&latitude=43.1938516&longitude=-71.5723953&radius=50","230"
"/ma/lawrence/01840/ywca-fina-house","https://www.domesticshelters.org/search#?q=new hampshire&latitude=43.1938516&longitude=-71.5723953&radius=50","230"
"/ma/lawrence/01842/lazarus-house","https://www.domesticshelters.org/search#?q=new hampshire&latitude=43.1938516&longitude=-71.5723953&radius=50","230"
"/nh/greenland/03840/new-generation","https://www.domesticshelters.org/search#?q=new hampshire&latitude=43.1938516&longitude=-71.5723953&radius=50","230"
"/me/sanford/04073/caring-unlimited","https://www.domesticshelters.org/search#?q=new hampshire&latitude=43.1938516&longitude=-71.5723953&radius=50","230"
"/nh/claremont/03743/turning-points-network","https://www.domesticshelters.org/search#?q=new hampshire&latitude=43.1938516&longitude=-71.5723953&radius=50","230"
"/ma/lowell/01851/alternative-house","https://www.domesticshelters.org/search#?q=new hampshire&latitude=43.1938516&longitude=-71.5723953&radius=50","230"
"/ma/newburyport/01950/jeanne-geiger-crisis-center","https://www.domesticshelters.org/search#?q=new hampshire&latitude=43.1938516&longitude=-71.5723953&radius=50","230"
"/ma/lowell/01852/center-for-hope-and-healing","https://www.domesticshelters.org/search#?q=new hampshire&latitude=43.1938516&longitude=-71.5723953&radius=50","230"
"/nh/lebanon/03766/wise","https://www.domesticshelters.org/search#?q=new hampshire&latitude=43.1938516&longitude=-71.5723953&radius=50","230"
"/nj/edison/8817/ozanam-family-shelter","https://www.domesticshelters.org/search#?q=central NJ&latitude=40.5550344&longitude=-74.2752392&radius=50","231"
"/nj/elizabeth/07207/ywca-union-county","https://www.domesticshelters.org/search#?q=central NJ&latitude=40.5550344&longitude=-74.2752392&radius=50","231"
"/nj/plainfield/07061/homefirst-interfaith-housing-and-family-services","https://www.domesticshelters.org/search#?q=central NJ&latitude=40.5550344&longitude=-74.2752392&radius=50","231"
"/nj/new-brunswick/08903/manavi","https://www.domesticshelters.org/search#?q=central NJ&latitude=40.5550344&longitude=-74.2752392&radius=50","231"
"/nj/hazlet/07730/180-turning-lives-around-inc","https://www.domesticshelters.org/search#?q=central NJ&latitude=40.5550344&longitude=-74.2752392&radius=50","231"
"/nj/newark/07107/my-sister-s-lighthouse-resource-center-inc","https://www.domesticshelters.org/search#?q=central NJ&latitude=40.5550344&longitude=-74.2752392&radius=50","231"
"/nj/new-brunswick/08901/women-aware","https://www.domesticshelters.org/search#?q=central NJ&latitude=40.5550344&longitude=-74.2752392&radius=50","231"
"/ny/new-york/10301/open-arms-center-for-hope","https://www.domesticshelters.org/search#?q=central NJ&latitude=40.5550344&longitude=-74.2752392&radius=50","231"
"/ny/staten-island/10301/seamen-s-society-for-children-families","https://www.domesticshelters.org/search#?q=central NJ&latitude=40.5550344&longitude=-74.2752392&radius=50","231"
"/ny/new-york/10004/shalom-task-force","https://www.domesticshelters.org/search#?q=central NJ&latitude=40.5550344&longitude=-74.2752392&radius=50","231"
"/nj/bloomfield/07003/the-safe-house","https://www.domesticshelters.org/search#?q=central NJ&latitude=40.5550344&longitude=-74.2752392&radius=50","231"
"/nj/morristown/07962/jersey-battered-women-s-service-inc","https://www.domesticshelters.org/search#?q=central NJ&latitude=40.5550344&longitude=-74.2752392&radius=50","231"
"/nj/jersey-city/07306/womenrising-inc","https://www.domesticshelters.org/search#?q=central NJ&latitude=40.5550344&longitude=-74.2752392&radius=50","231"
"/ny/new-york/10001/sakhi-for-south-asian-women","https://www.domesticshelters.org/search#?q=central NJ&latitude=40.5550344&longitude=-74.2752392&radius=50","231"
"/ny/new-york/10128/edwin-gould-services-for-children-and-families-steps-to-end-family-violence","https://www.domesticshelters.org/search#?q=central NJ&latitude=40.5550344&longitude=-74.2752392&radius=50","231"
"/nj/livingston/07039/the-rachel-coalition-jewish-family-service","https://www.domesticshelters.org/search#?q=central NJ&latitude=40.5550344&longitude=-74.2752392&radius=50","231"
"/nj/east-orange/07017/familyconnections-dreams-program","https://www.domesticshelters.org/search#?q=central NJ&latitude=40.5550344&longitude=-74.2752392&radius=50","231"
"/ny/new-york/10004/new-york-legal-assistance-group","https://www.domesticshelters.org/search#?q=central NJ&latitude=40.5550344&longitude=-74.2752392&radius=50","231"
"/ny/brooklyn/11201/urban-justice-center","https://www.domesticshelters.org/search#?q=central NJ&latitude=40.5550344&longitude=-74.2752392&radius=50","231"
"/ny/new-york/10268/sanctuary-for-families","https://www.domesticshelters.org/search#?q=central NJ&latitude=40.5550344&longitude=-74.2752392&radius=50","231"
"/ny/new-york/10001/connect","https://www.domesticshelters.org/search#?q=central NJ&latitude=40.5550344&longitude=-74.2752392&radius=50","231"
"/ny/new-york/10956/center-for-safety-and-change","https://www.domesticshelters.org/search#?q=central NJ&latitude=40.5550344&longitude=-74.2752392&radius=50","231"
"/ny/brooklyn/11217/park-slope-christian-help","https://www.domesticshelters.org/search#?q=central NJ&latitude=40.5550344&longitude=-74.2752392&radius=50","231"
"/ny/brooklyn/11219/jewish-board-family-children-services","https://www.domesticshelters.org/search#?q=central NJ&latitude=40.5550344&longitude=-74.2752392&radius=50","231"
"/ny/new-york/10004/urban-resource-institute","https://www.domesticshelters.org/search#?q=central NJ&latitude=40.5550344&longitude=-74.2752392&radius=50","231"
"/ny/new-york/10007/safe-horizon","https://www.domesticshelters.org/search#?q=central NJ&latitude=40.5550344&longitude=-74.2752392&radius=50","231"
"/ny/brooklyn/11201/center-against-domestic-violence","https://www.domesticshelters.org/search#?q=central NJ&latitude=40.5550344&longitude=-74.2752392&radius=50","231"
"/nj/hoboken/07030/the-hoboken-shelter","https://www.domesticshelters.org/search#?q=central NJ&latitude=40.5550344&longitude=-74.2752392&radius=50","231"
"/ny/new-york/10002/ohel-children-s-home-family-services","https://www.domesticshelters.org/search#?q=central NJ&latitude=40.5550344&longitude=-74.2752392&radius=50","231"
"/ny/new-york/10002/bowery-mission","https://www.domesticshelters.org/search#?q=central NJ&latitude=40.5550344&longitude=-74.2752392&radius=50","231"
"/ny/new-york/10002/the-bowery-mission-women-s-shelter","https://www.domesticshelters.org/search#?q=central NJ&latitude=40.5550344&longitude=-74.2752392&radius=50","231"
"/ny/new-york/10002/henry-street-settlement","https://www.domesticshelters.org/search#?q=central NJ&latitude=40.5550344&longitude=-74.2752392&radius=50","231"
"/ny/new-york/10301/open-center-for-hope","https://www.domesticshelters.org/search#?q=central NJ&latitude=40.5550344&longitude=-74.2752392&radius=50","231"
"/ny/new-york/10009/barrier-free-living","https://www.domesticshelters.org/search#?q=central NJ&latitude=40.5550344&longitude=-74.2752392&radius=50","231"
"/ny/brooklyn/11211/north-brooklyn-coalition-against-family-violence","https://www.domesticshelters.org/search#?q=central NJ&latitude=40.5550344&longitude=-74.2752392&radius=50","231"
"/ny/brooklyn/11215/good-shepherd-safe-homes-project","https://www.domesticshelters.org/search#?q=central NJ&latitude=40.5550344&longitude=-74.2752392&radius=50","231"
"/ny/new-york/10004/new-york-asian-women-s-center","https://www.domesticshelters.org/search#?q=central NJ&latitude=40.5550344&longitude=-74.2752392&radius=50","231"
"/nj/morristown/07960/market-st-mission","https://www.domesticshelters.org/search#?q=central NJ&latitude=40.5550344&longitude=-74.2752392&radius=50","231"
"/ny/brooklyn/11233-0704/african-american-planning-commission-serenity-house","https://www.domesticshelters.org/search#?q=central NJ&latitude=40.5550344&longitude=-74.2752392&radius=50","231"
"/nj/hillsborough/08844/safe-sound-somerset","https://www.domesticshelters.org/search#?q=central NJ&latitude=40.5550344&longitude=-74.2752392&radius=50","231"
"/ny/new-york/10035/violence-intervention-program","https://www.domesticshelters.org/search#?q=central NJ&latitude=40.5550344&longitude=-74.2752392&radius=50","231"
"/ny/new-york/10018/new-destiny-housing","https://www.domesticshelters.org/search#?q=central NJ&latitude=40.5550344&longitude=-74.2752392&radius=50","231"
"/ny/new-york/10118/na-amat-usa","https://www.domesticshelters.org/search#?q=central NJ&latitude=40.5550344&longitude=-74.2752392&radius=50","231"
"/ny/new-york/10018/urban-pathways","https://www.domesticshelters.org/search#?q=central NJ&latitude=40.5550344&longitude=-74.2752392&radius=50","231"
"/ny/new-york/10001/nyc-anti-violence-project","https://www.domesticshelters.org/search#?q=central NJ&latitude=40.5550344&longitude=-74.2752392&radius=50","231"
"/ny/new-york/10020/jewish-board-family-children-services-bryce-house","https://www.domesticshelters.org/search#?q=central NJ&latitude=40.5550344&longitude=-74.2752392&radius=50","231"
"/ny/new-york/10020/jewish-board-family-children-services-family-violence-center","https://www.domesticshelters.org/search#?q=central NJ&latitude=40.5550344&longitude=-74.2752392&radius=50","231"
"/ny/new-york/10001/women-in-need","https://www.domesticshelters.org/search#?q=central NJ&latitude=40.5550344&longitude=-74.2752392&radius=50","231"
"/nj/clifton/07012/project-sarah","https://www.domesticshelters.org/search#?q=central NJ&latitude=40.5550344&longitude=-74.2752392&radius=50","231"
"/ny/flushing/11352/garden-of-hope","https://www.domesticshelters.org/search#?q=central NJ&latitude=40.5550344&longitude=-74.2752392&radius=50","231"
"/nj/hackensack/07601/alternatives-to-domestic-violence-adv","https://www.domesticshelters.org/search#?q=central NJ&latitude=40.5550344&longitude=-74.2752392&radius=50","231"
"/ny/new-york/10033/northern-manhattan-improvement-corp","https://www.domesticshelters.org/search#?q=central NJ&latitude=40.5550344&longitude=-74.2752392&radius=50","231"
"/nj/hackensack/07601/center-for-hope-and-safety","https://www.domesticshelters.org/search#?q=central NJ&latitude=40.5550344&longitude=-74.2752392&radius=50","231"
"/ny/jamaica/11435/icna-relief-women-shelter","https://www.domesticshelters.org/search#?q=central NJ&latitude=40.5550344&longitude=-74.2752392&radius=50","231"
"/nj/paterson/07543/passaic-county-women-s-center","https://www.domesticshelters.org/search#?q=central NJ&latitude=40.5550344&longitude=-74.2752392&radius=50","231"
"/ny/flushing/11354/rainbow-center-inc-of-new-york","https://www.domesticshelters.org/search#?q=central NJ&latitude=40.5550344&longitude=-74.2752392&radius=50","231"
"/ny/bronx/10456/franklin-women-s-shelter","https://www.domesticshelters.org/search#?q=central NJ&latitude=40.5550344&longitude=-74.2752392&radius=50","231"
"/nj/paterson/07501/eva-s-village","https://www.domesticshelters.org/search#?q=central NJ&latitude=40.5550344&longitude=-74.2752392&radius=50","231"
"/nj/lawrenceville/08648/womanspace","https://www.domesticshelters.org/search#?q=central NJ&latitude=40.5550344&longitude=-74.2752392&radius=50","231"
"/ny/bronx/10453/palladia","https://www.domesticshelters.org/search#?q=central NJ&latitude=40.5550344&longitude=-74.2752392&radius=50","231"
"/ny/flushing/11354/korean-american-family-service-center","https://www.domesticshelters.org/search#?q=central NJ&latitude=40.5550344&longitude=-74.2752392&radius=50","231"
"/ny/bronx/10468/jewish-board-family-children-services-genesis-shelter","https://www.domesticshelters.org/search#?q=central NJ&latitude=40.5550344&longitude=-74.2752392&radius=50","231"
"/ny/bronx/10453/fordham-tremont-family-violence-crisis-service","https://www.domesticshelters.org/search#?q=central NJ&latitude=40.5550344&longitude=-74.2752392&radius=50","231"
"/nj/flemington/08822/safe-in-hunterdon","https://www.domesticshelters.org/search#?q=central NJ&latitude=40.5550344&longitude=-74.2752392&radius=50","231"
"/ny/yonkers/10705/my-sister-s-place","https://www.domesticshelters.org/search#?q=central NJ&latitude=40.5550344&longitude=-74.2752392&radius=50","231"
"/nj/flemington/08822/the-interfaith-hospitality-network-of-hunterdon-county","https://www.domesticshelters.org/search#?q=central NJ&latitude=40.5550344&longitude=-74.2752392&radius=50","231"
"/ny/long-beach/11561/circulo-de-la-hispanidad","https://www.domesticshelters.org/search#?q=central NJ&latitude=40.5550344&longitude=-74.2752392&radius=50","231"
"/nj/washington/07882/domestic-abuse-sexual-assault-crisis-center-dasacc","https://www.domesticshelters.org/search#?q=central NJ&latitude=40.5550344&longitude=-74.2752392&radius=50","231"
"/ny/bethpage/11714/the-safe-center-li","https://www.domesticshelters.org/search#?q=central NJ&latitude=40.5550344&longitude=-74.2752392&radius=50","231"
"/nj/whiting/08759/providence-house-of-catholic-charities-ocean-county","https://www.domesticshelters.org/search#?q=central NJ&latitude=40.5550344&longitude=-74.2752392&radius=50","231"
"/ny/white-plains/10601/my-sisters-place-inc","https://www.domesticshelters.org/search#?q=central NJ&latitude=40.5550344&longitude=-74.2752392&radius=50","231"
"/nj/newton/07860/dasi-domestic-abuse-sexual-assault-intervention-services","https://www.domesticshelters.org/search#?q=central NJ&latitude=40.5550344&longitude=-74.2752392&radius=50","231"
"/ny/new-city/10956/center-for-safety-change-formerly-rockland-family-shelter","https://www.domesticshelters.org/search#?q=central NJ&latitude=40.5550344&longitude=-74.2752392&radius=50","231"
"/nj/hewitt/07421/strengthen-our-sisters","https://www.domesticshelters.org/search#?q=central NJ&latitude=40.5550344&longitude=-74.2752392&radius=50","231"
"/ny/white-plains/10601/westchester-county-office-for-women","https://www.domesticshelters.org/search#?q=central NJ&latitude=40.5550344&longitude=-74.2752392&radius=50","231"
"/ny/new-city/10956/vcs-inc","https://www.domesticshelters.org/search#?q=central NJ&latitude=40.5550344&longitude=-74.2752392&radius=50","231"
"/ct/greenwich/06830/ywca-greenwich-domestic-abuse-services","https://www.domesticshelters.org/search#?q=central NJ&latitude=40.5550344&longitude=-74.2752392&radius=50","231"
"/nj/burlington/08010/women-s-opportunity-center","https://www.domesticshelters.org/search#?q=central NJ&latitude=40.5550344&longitude=-74.2752392&radius=50","231"
"/pa/doylestown/18901/a-woman-s-place","https://www.domesticshelters.org/search#?q=central NJ&latitude=40.5550344&longitude=-74.2752392&radius=50","231"
"/nj/burlington/08016/silent-tears-dv-foundation","https://www.domesticshelters.org/search#?q=central NJ&latitude=40.5550344&longitude=-74.2752392&radius=50","231"
"/ny/pleasantville/10570/hope-s-door","https://www.domesticshelters.org/search#?q=central NJ&latitude=40.5550344&longitude=-74.2752392&radius=50","231"
"/pa/lock-haven/17745/clinton-county-women-s-center","https://www.domesticshelters.org/search#?q=jersey shore&latitude=41.2020171&longitude=-77.2644152&radius=50","232"
"/pa/williamsport/17701/wise-options","https://www.domesticshelters.org/search#?q=jersey shore&latitude=41.2020171&longitude=-77.2644152&radius=50","232"
"/pa/lewisburg/17837/transitions-of-pa","https://www.domesticshelters.org/search#?q=jersey shore&latitude=41.2020171&longitude=-77.2644152&radius=50","232"
"/pa/wellsboro/16901/haven-of-tioga-county","https://www.domesticshelters.org/search#?q=jersey shore&latitude=41.2020171&longitude=-77.2644152&radius=50","232"
"/pa/lewistown/17044/the-abuse-network","https://www.domesticshelters.org/search#?q=jersey shore&latitude=41.2020171&longitude=-77.2644152&radius=50","232"
"/pa/bloomsburg/17815/the-women-s-center-inc-of-columbia-montour","https://www.domesticshelters.org/search#?q=jersey shore&latitude=41.2020171&longitude=-77.2644152&radius=50","232"
"/pa/laporte/18626/sullivan-county-victim-services","https://www.domesticshelters.org/search#?q=jersey shore&latitude=41.2020171&longitude=-77.2644152&radius=50","232"
"/pa/state-college/16801/centre-co-women-s-resource-center","https://www.domesticshelters.org/search#?q=jersey shore&latitude=41.2020171&longitude=-77.2644152&radius=50","232"
"/nj/bloomfield/07003/the-safe-house","https://www.domesticshelters.org/search#?q=north jersey&latitude=40.825809&longitude=-74.106984&radius=50","233"
"/nj/hackensack/07601/alternatives-to-domestic-violence-adv","https://www.domesticshelters.org/search#?q=north jersey&latitude=40.825809&longitude=-74.106984&radius=50","233"
"/nj/clifton/07012/project-sarah","https://www.domesticshelters.org/search#?q=north jersey&latitude=40.825809&longitude=-74.106984&radius=50","233"
"/ny/new-york/10004/shalom-task-force","https://www.domesticshelters.org/search#?q=north jersey&latitude=40.825809&longitude=-74.106984&radius=50","233"
"/nj/jersey-city/07306/womenrising-inc","https://www.domesticshelters.org/search#?q=north jersey&latitude=40.825809&longitude=-74.106984&radius=50","233"
"/ny/new-york/10033/northern-manhattan-improvement-corp","https://www.domesticshelters.org/search#?q=north jersey&latitude=40.825809&longitude=-74.106984&radius=50","233"
"/nj/newark/07107/my-sister-s-lighthouse-resource-center-inc","https://www.domesticshelters.org/search#?q=north jersey&latitude=40.825809&longitude=-74.106984&radius=50","233"
"/ny/new-york/10035/violence-intervention-program","https://www.domesticshelters.org/search#?q=north jersey&latitude=40.825809&longitude=-74.106984&radius=50","233"
"/nj/hackensack/07601/center-for-hope-and-safety","https://www.domesticshelters.org/search#?q=north jersey&latitude=40.825809&longitude=-74.106984&radius=50","233"
"/nj/east-orange/07017/familyconnections-dreams-program","https://www.domesticshelters.org/search#?q=north jersey&latitude=40.825809&longitude=-74.106984&radius=50","233"
"/ny/new-york/10004/new-york-legal-assistance-group","https://www.domesticshelters.org/search#?q=north jersey&latitude=40.825809&longitude=-74.106984&radius=50","233"
"/ny/new-york/10018/new-destiny-housing","https://www.domesticshelters.org/search#?q=north jersey&latitude=40.825809&longitude=-74.106984&radius=50","233"
"/ny/new-york/10118/na-amat-usa","https://www.domesticshelters.org/search#?q=north jersey&latitude=40.825809&longitude=-74.106984&radius=50","233"
"/ny/new-york/10001/nyc-anti-violence-project","https://www.domesticshelters.org/search#?q=north jersey&latitude=40.825809&longitude=-74.106984&radius=50","233"
"/ny/new-york/10020/jewish-board-family-children-services-bryce-house","https://www.domesticshelters.org/search#?q=north jersey&latitude=40.825809&longitude=-74.106984&radius=50","233"
"/ny/new-york/10020/jewish-board-family-children-services-family-violence-center","https://www.domesticshelters.org/search#?q=north jersey&latitude=40.825809&longitude=-74.106984&radius=50","233"
"/ny/brooklyn/11215/good-shepherd-safe-homes-project","https://www.domesticshelters.org/search#?q=north jersey&latitude=40.825809&longitude=-74.106984&radius=50","233"
"/ny/new-york/10001/women-in-need","https://www.domesticshelters.org/search#?q=north jersey&latitude=40.825809&longitude=-74.106984&radius=50","233"
"/ny/new-york/10018/urban-pathways","https://www.domesticshelters.org/search#?q=north jersey&latitude=40.825809&longitude=-74.106984&radius=50","233"
"/ny/new-york/10301/open-center-for-hope","https://www.domesticshelters.org/search#?q=north jersey&latitude=40.825809&longitude=-74.106984&radius=50","233"
"/nj/paterson/07501/eva-s-village","https://www.domesticshelters.org/search#?q=north jersey&latitude=40.825809&longitude=-74.106984&radius=50","233"
"/ny/new-york/10002/bowery-mission","https://www.domesticshelters.org/search#?q=north jersey&latitude=40.825809&longitude=-74.106984&radius=50","233"
"/ny/new-york/10002/the-bowery-mission-women-s-shelter","https://www.domesticshelters.org/search#?q=north jersey&latitude=40.825809&longitude=-74.106984&radius=50","233"
"/ny/new-york/10007/safe-horizon","https://www.domesticshelters.org/search#?q=north jersey&latitude=40.825809&longitude=-74.106984&radius=50","233"
"/nj/paterson/07543/passaic-county-women-s-center","https://www.domesticshelters.org/search#?q=north jersey&latitude=40.825809&longitude=-74.106984&radius=50","233"
"/ny/new-york/10001/connect","https://www.domesticshelters.org/search#?q=north jersey&latitude=40.825809&longitude=-74.106984&radius=50","233"
"/ny/new-york/10004/urban-resource-institute","https://www.domesticshelters.org/search#?q=north jersey&latitude=40.825809&longitude=-74.106984&radius=50","233"
"/ny/new-york/10009/barrier-free-living","https://www.domesticshelters.org/search#?q=north jersey&latitude=40.825809&longitude=-74.106984&radius=50","233"
"/nj/hoboken/07030/the-hoboken-shelter","https://www.domesticshelters.org/search#?q=north jersey&latitude=40.825809&longitude=-74.106984&radius=50","233"
"/ny/new-york/10002/ohel-children-s-home-family-services","https://www.domesticshelters.org/search#?q=north jersey&latitude=40.825809&longitude=-74.106984&radius=50","233"
"/ny/new-york/10001/sakhi-for-south-asian-women","https://www.domesticshelters.org/search#?q=north jersey&latitude=40.825809&longitude=-74.106984&radius=50","233"
"/ny/new-york/10128/edwin-gould-services-for-children-and-families-steps-to-end-family-violence","https://www.domesticshelters.org/search#?q=north jersey&latitude=40.825809&longitude=-74.106984&radius=50","233"
"/nj/livingston/07039/the-rachel-coalition-jewish-family-service","https://www.domesticshelters.org/search#?q=north jersey&latitude=40.825809&longitude=-74.106984&radius=50","233"
"/ny/new-york/10301/open-arms-center-for-hope","https://www.domesticshelters.org/search#?q=north jersey&latitude=40.825809&longitude=-74.106984&radius=50","233"
"/ny/brooklyn/11211/north-brooklyn-coalition-against-family-violence","https://www.domesticshelters.org/search#?q=north jersey&latitude=40.825809&longitude=-74.106984&radius=50","233"
"/ny/bronx/10453/fordham-tremont-family-violence-crisis-service","https://www.domesticshelters.org/search#?q=north jersey&latitude=40.825809&longitude=-74.106984&radius=50","233"
"/ny/brooklyn/11201/center-against-domestic-violence","https://www.domesticshelters.org/search#?q=north jersey&latitude=40.825809&longitude=-74.106984&radius=50","233"
"/ny/new-york/10956/center-for-safety-and-change","https://www.domesticshelters.org/search#?q=north jersey&latitude=40.825809&longitude=-74.106984&radius=50","233"
"/ny/brooklyn/11233-0704/african-american-planning-commission-serenity-house","https://www.domesticshelters.org/search#?q=north jersey&latitude=40.825809&longitude=-74.106984&radius=50","233"
"/ny/brooklyn/11201/urban-justice-center","https://www.domesticshelters.org/search#?q=north jersey&latitude=40.825809&longitude=-74.106984&radius=50","233"
"/ny/bronx/10456/franklin-women-s-shelter","https://www.domesticshelters.org/search#?q=north jersey&latitude=40.825809&longitude=-74.106984&radius=50","233"
"/ny/new-york/10002/henry-street-settlement","https://www.domesticshelters.org/search#?q=north jersey&latitude=40.825809&longitude=-74.106984&radius=50","233"
"/ny/brooklyn/11219/jewish-board-family-children-services","https://www.domesticshelters.org/search#?q=north jersey&latitude=40.825809&longitude=-74.106984&radius=50","233"
"/ny/brooklyn/11217/park-slope-christian-help","https://www.domesticshelters.org/search#?q=north jersey&latitude=40.825809&longitude=-74.106984&radius=50","233"
"/nj/elizabeth/07207/ywca-union-county","https://www.domesticshelters.org/search#?q=north jersey&latitude=40.825809&longitude=-74.106984&radius=50","233"
"/ny/yonkers/10705/my-sister-s-place","https://www.domesticshelters.org/search#?q=north jersey&latitude=40.825809&longitude=-74.106984&radius=50","233"
"/ny/new-york/10004/new-york-asian-women-s-center","https://www.domesticshelters.org/search#?q=north jersey&latitude=40.825809&longitude=-74.106984&radius=50","233"
"/ny/staten-island/10301/seamen-s-society-for-children-families","https://www.domesticshelters.org/search#?q=north jersey&latitude=40.825809&longitude=-74.106984&radius=50","233"
"/ny/bronx/10453/palladia","https://www.domesticshelters.org/search#?q=north jersey&latitude=40.825809&longitude=-74.106984&radius=50","233"
"/ny/new-york/10268/sanctuary-for-families","https://www.domesticshelters.org/search#?q=north jersey&latitude=40.825809&longitude=-74.106984&radius=50","233"
"/ny/flushing/11354/rainbow-center-inc-of-new-york","https://www.domesticshelters.org/search#?q=north jersey&latitude=40.825809&longitude=-74.106984&radius=50","233"
"/ny/bronx/10468/jewish-board-family-children-services-genesis-shelter","https://www.domesticshelters.org/search#?q=north jersey&latitude=40.825809&longitude=-74.106984&radius=50","233"
"/ny/flushing/11352/garden-of-hope","https://www.domesticshelters.org/search#?q=north jersey&latitude=40.825809&longitude=-74.106984&radius=50","233"
"/nj/morristown/07962/jersey-battered-women-s-service-inc","https://www.domesticshelters.org/search#?q=north jersey&latitude=40.825809&longitude=-74.106984&radius=50","233"
"/ny/jamaica/11435/icna-relief-women-shelter","https://www.domesticshelters.org/search#?q=north jersey&latitude=40.825809&longitude=-74.106984&radius=50","233"
"/ny/flushing/11354/korean-american-family-service-center","https://www.domesticshelters.org/search#?q=north jersey&latitude=40.825809&longitude=-74.106984&radius=50","233"
"/nj/morristown/07960/market-st-mission","https://www.domesticshelters.org/search#?q=north jersey&latitude=40.825809&longitude=-74.106984&radius=50","233"
"/ny/white-plains/10601/my-sisters-place-inc","https://www.domesticshelters.org/search#?q=north jersey&latitude=40.825809&longitude=-74.106984&radius=50","233"
"/ny/new-city/10956/center-for-safety-change-formerly-rockland-family-shelter","https://www.domesticshelters.org/search#?q=north jersey&latitude=40.825809&longitude=-74.106984&radius=50","233"
"/nj/plainfield/07061/homefirst-interfaith-housing-and-family-services","https://www.domesticshelters.org/search#?q=north jersey&latitude=40.825809&longitude=-74.106984&radius=50","233"
"/ny/white-plains/10601/westchester-county-office-for-women","https://www.domesticshelters.org/search#?q=north jersey&latitude=40.825809&longitude=-74.106984&radius=50","233"
"/ny/new-city/10956/vcs-inc","https://www.domesticshelters.org/search#?q=north jersey&latitude=40.825809&longitude=-74.106984&radius=50","233"
"/nj/new-brunswick/08903/manavi","https://www.domesticshelters.org/search#?q=north jersey&latitude=40.825809&longitude=-74.106984&radius=50","233"
"/nj/hazlet/07730/180-turning-lives-around-inc","https://www.domesticshelters.org/search#?q=north jersey&latitude=40.825809&longitude=-74.106984&radius=50","233"
"/ct/greenwich/06830/ywca-greenwich-domestic-abuse-services","https://www.domesticshelters.org/search#?q=north jersey&latitude=40.825809&longitude=-74.106984&radius=50","233"
"/nj/new-brunswick/08901/women-aware","https://www.domesticshelters.org/search#?q=north jersey&latitude=40.825809&longitude=-74.106984&radius=50","233"
"/ny/pleasantville/10570/hope-s-door","https://www.domesticshelters.org/search#?q=north jersey&latitude=40.825809&longitude=-74.106984&radius=50","233"
"/nj/hewitt/07421/strengthen-our-sisters","https://www.domesticshelters.org/search#?q=north jersey&latitude=40.825809&longitude=-74.106984&radius=50","233"
"/nj/edison/8817/ozanam-family-shelter","https://www.domesticshelters.org/search#?q=north jersey&latitude=40.825809&longitude=-74.106984&radius=50","233"
"/ny/long-beach/11561/circulo-de-la-hispanidad","https://www.domesticshelters.org/search#?q=north jersey&latitude=40.825809&longitude=-74.106984&radius=50","233"
"/ny/bethpage/11714/the-safe-center-li","https://www.domesticshelters.org/search#?q=north jersey&latitude=40.825809&longitude=-74.106984&radius=50","233"
"/ct/stamford/06901/domestic-violence-crisis-center","https://www.domesticshelters.org/search#?q=north jersey&latitude=40.825809&longitude=-74.106984&radius=50","233"
"/nj/hillsborough/08844/safe-sound-somerset","https://www.domesticshelters.org/search#?q=north jersey&latitude=40.825809&longitude=-74.106984&radius=50","233"
"/nj/newton/07860/dasi-domestic-abuse-sexual-assault-intervention-services","https://www.domesticshelters.org/search#?q=north jersey&latitude=40.825809&longitude=-74.106984&radius=50","233"
"/nj/flemington/08822/safe-in-hunterdon","https://www.domesticshelters.org/search#?q=north jersey&latitude=40.825809&longitude=-74.106984&radius=50","233"
"/ct/norwalk/06854/the-open-door-shelter","https://www.domesticshelters.org/search#?q=north jersey&latitude=40.825809&longitude=-74.106984&radius=50","233"
"/ny/mahopac/10541/putnam-northern-westchester-women-s-resource-center","https://www.domesticshelters.org/search#?q=north jersey&latitude=40.825809&longitude=-74.106984&radius=50","233"
"/ct/westport/06880/homes-with-hope","https://www.domesticshelters.org/search#?q=north jersey&latitude=40.825809&longitude=-74.106984&radius=50","233"
